id,fdc_id,nutrient_id,amount
9638707,790646,1093,1.0
9638715,790646,1005,8.61
9638709,790646,1051,90.1
9638728,790650,1004,0.3
9638742,790659,1051,77.0
9638757,790665,1004,0.38
9638775,790677,1051,80.6
9638790,790683,1004,0.1
9638804,790692,1051,79.1
9638819,790698,1004,0.11
9638836,790709,1051,78.9
9638850,790714,1004,0.11
9638867,790725,1051,78.2
9638882,790731,1004,0.34
9638899,790742,1051,75.9
9638943,790774,1051,78.3
9638953,790774,1005,20.1
9638952,790774,1003,0.73
9638935,790774,1004,0.22
9638967,790778,1004,0.62
9638978,790781,1093,0.0
9638996,790793,1051,74.8
9639010,790798,1004,0.44
9639021,790801,1093,0.0
9639039,790813,1051,72.2
9639054,790819,1004,0.1
9639065,790822,1093,0.0
9639081,790833,1051,76.0
9639096,790839,1004,0.14
9639114,790851,1051,75.2
9639128,790856,1004,0.71
9639141,790864,1051,75.6
9639156,790870,1004,0.15
9639167,790873,1093,0.0
9639187,790884,1051,76.4
9639202,790890,1004,0.11
9639215,790898,1051,75.0
9639230,790904,1004,0.1
9639248,790916,1051,75.0
9639263,790922,1004,0.43
9639281,790934,1051,75.3
9639296,790940,1004,0.0
9639306,790942,1093,0.0
9639322,790952,1051,76.3
9639337,790958,1004,0.72
9639359,790970,1051,77.0
9639374,790976,1004,0.0
9639384,790978,1093,0.0
9639400,790988,1051,74.4
9639423,790991,1003,0.74
9639420,790991,1093,0.0
9639428,790991,1051,75.3
9639407,790991,1005,23.0
9639429,790991,1004,0.29
13335615,1104597,1051,59.1
13335618,1104600,1004,0.3
13335622,1104606,1051,59.4
13335625,1104609,1004,0.5
13335629,1104615,1051,64.9
13335632,1104618,1004,0.4
13335636,1104624,1051,69.0
13335639,1104627,1004,0.3
13335643,1104633,1051,61.3
13335646,1104636,1004,0.4
13335650,1104642,1051,64.8
13335653,1104645,1004,0.4
13335662,1104647,1003,6.62
13335656,1104647,1051,63.1
13335660,1104647,1004,0.38
13335663,1104647,1005,28.2
13335686,1104654,1051,5.96
13335689,1104654,1004,3.44
13335699,1104656,1093,4.0
13335727,1104665,1004,3.2
13335725,1104665,1051,6.13
13335738,1104667,1093,6.0
13335765,1104677,1051,5.53
13335767,1104677,1004,3.32
13335777,1104678,1093,0.0
13335806,1104687,1004,3.57
13335803,1104687,1051,6.03
13335816,1104689,1093,0.0
13335842,1104698,1051,7.57
13335844,1104698,1004,3.1
13335855,1104700,1093,0.0
13335866,1104705,1005,32.9
13335898,1104705,1093,2.0
13335869,1104705,1003,51.1
13335865,1104705,1051,6.24
13335864,1104705,1004,3.33
13335927,1104710,1004,23.3
13335924,1104710,1051,7.71
13335937,1104712,1093,0.0
13335963,1104721,1051,6.58
13335966,1104721,1004,20.9
13335975,1104722,1093,0.0
13336003,1104730,1004,21.4
13336000,1104730,1051,7.63
13336013,1104732,1093,3.0
13336038,1104740,1051,8.52
13336040,1104740,1004,21.2
13336051,1104742,1093,0.0
13336079,1104750,1004,18.9
13336076,1104750,1051,8.19
13336089,1104752,1093,10.0
13336114,1104760,1051,8.46
13336116,1104760,1004,18.5
13336127,1104762,1093,0.0
13336137,1104766,1051,7.85
13336132,1104766,1005,27.9
13336136,1104766,1004,20.7
13336157,1104766,1093,2.0
13336134,1104766,1003,38.6
13336176,1104770,1004,3.37
13336177,1104770,1051,12.7
13336188,1104772,1093,0.0
13336196,1104779,1051,12.9
13336195,1104779,1004,4.68
13336207,1104781,1093,0.0
13336214,1104788,1004,3.7
13336215,1104788,1051,12.2
13336226,1104790,1093,3.0
13336233,1104797,1004,3.65
13336234,1104797,1051,10.8
13336245,1104799,1093,3.0
13336281,1104812,1005,75.5
13336276,1104812,1003,7.19
13336283,1104812,1051,12.1
13336280,1104812,1004,3.85
13336273,1104812,1093,1.0
13336293,1104816,1051,11.5
13336296,1104816,1004,1.35
13336306,1104818,1093,6.0
13336315,1104825,1004,1.14
13336312,1104825,1051,11.8
13336325,1104827,1093,0.0
13336331,1104834,1051,12.1
13336334,1104834,1004,0.88
13336344,1104836,1093,6.0
13336353,1104843,1004,0.99
13336351,1104843,1051,12.0
13336363,1104845,1093,8.0
13336373,1104853,1004,1.34
13336370,1104853,1051,12.3
13336382,1104854,1093,14.0
13336389,1104861,1051,10.8
13336391,1104861,1004,1.29
13336401,1104863,1093,4.0
13336425,1104867,1003,6.69
13336407,1104867,1051,11.8
13336420,1104867,1093,6.0
13336410,1104867,1004,1.16
13336426,1104867,1005,80.1
13336432,1104872,1051,10.9
13336434,1104872,1004,1.7
13336443,1104873,1093,0.0
13336450,1104881,1051,13.1
13336452,1104881,1004,1.62
13336462,1104882,1093,0.0
13336471,1104889,1004,1.65
13336468,1104889,1051,11.9
13336481,1104891,1093,0.0
13336490,1104898,1004,1.7
13336487,1104898,1051,11.8
13336500,1104900,1093,2.0
13336509,1104907,1004,1.55
13336506,1104907,1051,11.9
13336519,1104909,1093,3.0
13336538,1104913,1093,1.0
13336528,1104913,1004,1.64
13336543,1104913,1003,8.75
13336525,1104913,1051,11.9
13336544,1104913,1005,77.2
13336555,1104918,1004,0.0
13336564,1104919,1093,0.0
13336567,1104921,1051,91.1
13336576,1104926,1004,0.12
13336585,1104927,1093,0.0
13336588,1104929,1051,92.0
13336597,1104934,1004,0.16
13336606,1104935,1093,2.0
13336609,1104937,1051,91.6
13336618,1104942,1004,0.12
13336627,1104943,1093,5.0
13336630,1104945,1051,91.1
13336639,1104950,1004,0.25
13336641,1104951,1093,1.0
13336651,1104953,1051,90.2
13336660,1104958,1004,0.13
13336669,1104959,1093,2.0
13336672,1104961,1051,91.8
13336681,1104962,1004,0.13
13336696,1104962,1005,7.68
13336691,1104962,1093,2.0
13336695,1104962,1003,0.89
13336682,1104962,1051,91.3
13336709,1104966,1004,0.11
13336720,1104977,1051,78.9
13336741,1104984,1004,0.1
13336749,1104993,1051,79.1
13336771,1105001,1004,0.3
13336779,1105010,1051,77.0
13336801,1105018,1004,0.34
13336812,1105029,1051,75.9
13336834,1105037,1004,0.11
13336845,1105048,1051,78.2
13336867,1105056,1004,0.38
13336879,1105068,1051,80.6
13336918,1105073,1003,0.73
13336909,1105073,1051,78.3
13336919,1105073,1005,20.1
13336901,1105073,1004,0.22
13336942,1105077,1004,0.62
13336953,1105080,1093,0.0
13336965,1105092,1051,74.8
13336986,1105099,1004,0.1
13336998,1105111,1051,75.0
13337020,1105119,1004,0.14
13337032,1105131,1051,75.2
13337053,1105138,1004,0.44
13337064,1105141,1093,0.0
13337076,1105153,1051,72.2
13337098,1105161,1004,0.15
13337109,1105164,1093,0.0
13337118,1105175,1051,76.4
13337140,1105183,1004,0.1
13337151,1105186,1093,0.0
13337161,1105197,1051,76.0
13337183,1105205,1004,0.0
13337193,1105207,1093,0.0
13337203,1105217,1051,76.3
13337225,1105225,1004,0.43
13337237,1105237,1051,75.3
13337259,1105245,1004,0.11
13337266,1105253,1051,75.0
13337288,1105261,1004,0.71
13337295,1105269,1051,75.6
13337317,1105277,1004,0.0
13337327,1105279,1093,0.0
13337337,1105289,1051,74.4
13337359,1105297,1004,0.72
13337370,1105309,1051,77.0
13337384,1105314,1005,23.0
13337397,1105314,1093,0.0
13337405,1105314,1051,75.3
13337406,1105314,1004,0.29
13337400,1105314,1003,0.74
13337446,1105322,1093,0.0
13337449,1105325,1004,0.1
13337452,1105328,1051,85.2
13337465,1105336,1093,0.0
13337468,1105339,1004,0.2
13337471,1105342,1051,85.9
13337484,1105351,1093,0.0
13337487,1105354,1004,0.2
13337490,1105357,1051,83.5
13337508,1105366,1093,0.0
13337511,1105369,1004,0.1
13337514,1105372,1051,86.9
13337527,1105380,1093,0.0
13337530,1105383,1004,0.3
13337533,1105386,1051,83.9
13337546,1105394,1093,0.0
13337549,1105397,1004,0.2
13337552,1105400,1051,84.0
13337565,1105408,1093,0.0
13337568,1105411,1004,0.3
13337571,1105414,1051,85.0
13337588,1105423,1093,0.0
13337592,1105426,1004,0.3
13337595,1105429,1051,82.9
13337620,1105430,1051,84.7
13337621,1105430,1003,0.19
13337622,1105430,1005,14.8
13337614,1105430,1093,0.0
13337617,1105430,1004,0.21
13337637,1105438,1093,0.0
13337640,1105441,1004,0.0
13337643,1105444,1051,85.5
13337656,1105452,1093,0.0
13337659,1105455,1004,0.0
13337662,1105458,1051,86.6
13337675,1105466,1093,0.0
13337678,1105469,1004,0.2
13337681,1105472,1051,84.9
13337694,1105481,1093,0.0
13337697,1105484,1004,0.0
13337700,1105487,1051,84.1
13337713,1105495,1093,0.0
13337716,1105498,1004,0.2
13337719,1105501,1051,85.4
13337732,1105509,1093,0.0
13337735,1105512,1004,0.2
13337738,1105515,1051,84.8
13337754,1105525,1093,1.0
13337759,1105528,1004,0.0
13337762,1105531,1051,82.9
13337780,1105540,1093,0.0
13337783,1105543,1004,0.2
13337786,1105546,1051,86.0
13337811,1105547,1051,85.0
13337808,1105547,1004,0.1
13337812,1105547,1003,0.1
13337805,1105547,1093,0.0
13337813,1105547,1005,14.7
13337828,1105556,1093,0.0
13337831,1105559,1004,0.2
13337834,1105562,1051,85.0
13337847,1105571,1093,0.0
13337850,1105574,1004,0.2
13337853,1105577,1051,85.1
13337871,1105586,1093,0.0
13337874,1105589,1004,0.0
13337877,1105592,1051,83.1
13337890,1105600,1093,0.0
13337893,1105603,1004,0.3
13337896,1105606,1051,86.2
13337909,1105614,1093,0.0
13337912,1105617,1004,0.1
13337915,1105620,1051,86.4
13337928,1105628,1093,0.0
13337931,1105631,1004,0.2
13337934,1105634,1051,86.0
13337952,1105643,1093,0.0
13337955,1105646,1004,0.0
13337958,1105649,1051,85.7
13337971,1105657,1093,0.0
13337974,1105660,1004,0.1
13337977,1105663,1051,83.6
13337996,1105664,1093,0.0
13338003,1105664,1003,0.27
13337999,1105664,1004,0.14
13338004,1105664,1005,14.2
13338002,1105664,1051,85.1
13338019,1105672,1093,0.0
13338022,1105675,1004,0.2
13338025,1105678,1051,83.9
13338043,1105687,1093,0.0
13338046,1105690,1004,0.0
13338049,1105693,1051,84.6
13338062,1105701,1093,0.0
13338065,1105704,1004,0.1
13338068,1105707,1051,84.1
13338077,1105715,1093,2.0
13338084,1105718,1004,0.2
13338087,1105721,1051,85.0
13338098,1105730,1093,0.0
13338103,1105733,1004,0.2
13338106,1105736,1051,85.0
13338124,1105746,1093,0.0
13338127,1105749,1004,0.2
13338130,1105752,1051,85.6
13338143,1105760,1093,0.0
13338146,1105763,1004,0.1
13338149,1105766,1051,84.3
13338162,1105774,1093,0.0
13338165,1105777,1004,0.2
13338168,1105780,1051,84.6
13338187,1105781,1093,0.0
13338190,1105781,1004,0.15
13338194,1105781,1003,0.13
13338193,1105781,1051,84.6
13338195,1105781,1005,14.8
13338215,1105790,1093,0.0
13338218,1105793,1004,0.1
13338221,1105796,1051,82.0
13338234,1105804,1093,0.0
13338237,1105807,1004,0.2
13338240,1105810,1051,83.8
13338253,1105818,1093,0.0
13338256,1105821,1004,0.1
13338259,1105824,1051,84.0
13338272,1105832,1093,0.0
13338275,1105835,1004,0.0
13338278,1105838,1051,83.2
13338291,1105846,1093,0.0
13338294,1105849,1004,0.2
13338297,1105852,1051,83.8
13338315,1105861,1093,0.0
13338318,1105864,1004,0.3
13338321,1105867,1051,84.7
13338333,1105875,1093,8.0
13338337,1105878,1004,0.2
13338340,1105881,1051,83.7
13338353,1105890,1093,0.0
13338356,1105893,1004,0.2
13338359,1105896,1051,83.8
13338384,1105897,1051,83.6
13338378,1105897,1093,1.0
13338381,1105897,1004,0.16
13338385,1105897,1003,0.15
13338386,1105897,1005,15.7
21115509,1750337,1005,1.293125
21115508,1750337,1003,3.546875
21115385,1750337,1004,2.125
21115312,1750337,1093,34.28
21115291,1750337,1051,92.4
21115513,1750338,1005,0.3371125
21115512,1750338,1003,0.5546875
21115167,1750338,1051,97.4
21115186,1750338,1093,59.58
21115233,1750338,1004,1.221
21115517,1750339,1005,14.7817
21115516,1750339,1003,0.1875
21115267,1750339,1051,84.67
21115257,1750339,1093,0.0
21115264,1750339,2000,12.22
21115269,1750339,1004,0.2125
21115521,1750340,1005,15.6511625
21115520,1750340,1003,0.1484375
21115462,1750340,1093,1.013
21115472,1750340,1051,83.61
21115474,1750340,1004,0.1625
21115469,1750340,2000,13.33
21115525,1750341,1005,14.7680875
21115524,1750341,1003,0.1328125
21115499,1750341,1004,0.15
21115494,1750341,2000,11.83
21115487,1750341,1093,0.2788
21115497,1750341,1051,84.65
21115529,1750342,1005,14.142975
21115528,1750342,1003,0.265625
21115412,1750342,1093,0.0
21115419,1750342,2000,10.65
21115424,1750342,1004,0.1375
21115422,1750342,1051,85.14
21115533,1750343,1005,14.6819375
21115532,1750343,1003,0.1015625
21115444,1750343,2000,12.37
21115437,1750343,1093,0.1375
21115449,1750343,1004,0.1
21115447,1750343,1051,85.03
21115537,1750344,1005,7.5897
21115536,1750344,1003,2.5
21114816,1750344,1004,0.2563
21114825,1750344,1051,88.57
21114812,1750344,1093,0.3363
21115541,1750345,1005,6.94125
21115540,1750345,1003,2.89875
21114831,1750345,1093,1.128
21114844,1750345,1051,89.24
21114835,1750345,1004,0.1875
21115545,1750346,1005,8.170625
21115544,1750346,1003,2.414375
21114774,1750346,1093,0.9363
21114778,1750346,1004,0.195
21114787,1750346,1051,88.6
21115549,1750347,1005,4.079375
21114806,1750347,1051,91.83
21114797,1750347,1004,0.3708
21114793,1750347,1093,6.443
21115548,1750347,1003,2.890625
21115553,1750352,1005,2.406325
21115552,1750352,1003,2.851875
21114726,1750352,1051,92.52
21114710,1750352,1093,111.4
21114733,1750352,1004,0.6188
21115557,1750353,1005,2.64135
21115556,1750353,1003,2.90625
21114765,1750353,1004,0.6044
21114742,1750353,1093,106.6
21114758,1750353,1051,92.43
21115561,1750354,1005,3.837475
21115560,1750354,1003,0.695625
21114694,1750354,1051,94.73
21114701,1750354,1004,0.425
21114678,1750354,1093,0.0
21107972,1750680,1004,2.695
21107973,1750681,1004,1.87
21107974,1750682,1004,2.1
21107975,1750683,1004,1.9
21107976,1750684,1004,1.43
21107977,1750685,1004,1.03
21107978,1750686,1004,1.17
21107979,1750687,1004,1.6
21107980,1750688,1004,2.255
21107981,1750689,1004,2.19
21107982,1750690,1004,1.86
21107983,1750691,1004,2.13
21107984,1750692,1004,1.14
21107985,1750693,1004,1.2
21107986,1750694,1004,1.13
21107987,1750695,1004,1.07
21108085,1750793,1051,93.085
21108086,1750794,1051,92.875
21108087,1750795,1051,92.38
21108088,1750796,1051,97.365
21108089,1750797,1051,97.39
21108090,1750798,1051,92.045
21108091,1750799,1051,90.3
21108092,1750800,1051,92.08
21108093,1750801,1051,92.86
21108094,1750802,1051,93.56
21108095,1750803,1051,97.35
21108096,1750804,1051,97.105
21108097,1750805,1051,97.51
21108098,1750806,1051,97.635
21108099,1750807,1051,97.42
21108100,1750808,1051,97.415
21108268,1750976,1093,8.74
21108269,1750977,1093,25.3
21108270,1750978,1093,53.0
21108271,1750979,1093,2.3667
21108272,1750980,1093,51.0
21108273,1750981,1093,58.5
21108274,1750982,1093,31.6
21108275,1750983,1093,77.4
21108276,1750984,1093,67.9667
21108277,1750985,1093,53.8
21108278,1750986,1093,59.7
21108279,1750987,1093,44.1
21108280,1750988,1093,51.4
21108281,1750989,1093,66.35
21108282,1750990,1093,57.6333
21108283,1750991,1093,24.0
21108284,1750992,1093,0.5783
21108285,1750993,1093,51.1
21108286,1750994,1093,49.8
21108287,1750995,1093,57.8
21108288,1750996,1093,31.9
21108289,1750997,1093,72.9
21108290,1750998,1093,52.3
21108291,1750999,1093,56.0
21108292,1751000,1093,52.8
21108293,1751001,1093,64.65
21108294,1751002,1093,57.15
21109947,1752655,2000,12.095
21109954,1752662,1093,0.0
21109957,1752665,1004,0.1
21109960,1752668,1051,85.18
21109967,1752675,2000,12.1
21109980,1752688,1093,0.0
21109981,1752689,1051,84.02
21109983,1752691,1004,0.2
21109993,1752701,1051,83.5
21109994,1752702,1004,0.2
21109997,1752705,1093,0.0
21110007,1752715,2000,13.49
21110013,1752721,1004,0.1
21110015,1752723,2000,9.26
21110021,1752729,1051,86.9
21110031,1752739,1093,0.0
21110037,1752745,2000,12.93
21110047,1752755,1004,0.3
21110051,1752759,1051,82.925
21110054,1752762,1093,0.0
21110069,1752777,1093,0.0
21110075,1752783,1004,0.3
21110081,1752789,2000,14.33
21110085,1752793,1051,85.01
21110094,1752802,1051,83.905
21110095,1752803,1004,0.3
21110098,1752806,2000,12.7
21110104,1752812,1093,0.0
21110112,1752820,1004,0.2
21110125,1752833,1051,85.88
21110133,1752841,2000,10.86
21110134,1752842,1093,0.0
21110143,1752851,1004,0.1
21110150,1752858,1051,82.04
21110152,1752860,2000,13.64
21110161,1752869,1093,0.0
21110170,1752878,1004,0.2
21110177,1752885,2000,12.69
21110181,1752889,1051,83.745
21110185,1752893,1093,0.0
21110193,1752901,2000,13.51
21110194,1752902,1051,83.2
21110203,1752911,1093,0.0
21110208,1752916,1004,0.0
21110227,1752935,1004,0.1
21110228,1752936,1051,83.95
21110231,1752939,1093,0.0
21110232,1752940,2000,15.0
21110245,1752953,1093,8.1
21110251,1752959,1051,83.71
21110252,1752960,2000,11.65
21110256,1752964,1004,0.2
21110268,1752976,1004,0.3
21110270,1752978,1093,0.0
21110274,1752982,2000,11.56
21110278,1752986,1051,84.67
21110289,1752997,1093,0.0
21110292,1753000,1004,0.2
21110301,1753009,2000,15.28
21110309,1753017,1051,83.85
21110312,1753020,1093,0.0
21110313,1753021,1004,0.2
21110319,1753027,1051,83.75
21110321,1753029,2000,13.32
21110338,1753046,1093,0.0
21110350,1753058,1004,0.2
21110352,1753060,2000,11.45
21110355,1753063,1051,83.89
21110363,1753071,2000,10.92
21110369,1753077,1004,0.2
21110377,1753085,1051,85.63
21110378,1753086,1093,0.0
21110392,1753100,2000,13.44
21110399,1753107,1051,85.02
21110406,1753114,1093,2.23
21110411,1753119,1004,0.2
21110412,1753120,1051,84.945
21110416,1753124,1004,0.2
21110421,1753129,2000,9.28
21110430,1753138,1093,0.0
21110445,1753153,1093,0.0
21110448,1753156,1004,0.1
21110450,1753158,2000,11.72
21110451,1753159,1051,84.33
21110465,1753173,1051,84.12
21110477,1753185,1093,0.0
21110484,1753192,2000,12.23
21110486,1753194,1004,0.1
21110491,1753199,1093,0.0
21110496,1753204,2000,14.0
21110499,1753207,1004,0.2
21110501,1753209,1051,84.59
21110517,1753225,1051,84.645
21110518,1753226,2000,11.63
21110521,1753229,1004,0.0
21110535,1753243,1093,0.0
21110543,1753251,1093,0.0
21110549,1753257,2000,10.7
21110555,1753263,1051,85.05
21110558,1753266,1004,0.2
21110563,1753271,1093,0.0
21110564,1753272,1051,86.04
21110574,1753282,2000,9.63
21110581,1753289,1004,0.2
21110588,1753296,1004,0.3
21110604,1753312,1051,86.15
21110609,1753317,1093,0.0
21110611,1753319,2000,11.24
21110617,1753325,1004,0.2
21110619,1753327,2000,10.86
21110628,1753336,1093,0.0
21110630,1753338,1051,85.1
21110641,1753349,1004,0.0
21110643,1753351,2000,11.8
21110648,1753356,1093,0.0
21110651,1753359,1051,83.06
21110669,1753377,2000,9.2
21110672,1753380,1051,85.695
21110676,1753384,1093,0.0
21110685,1753393,1004,0.0
21110694,1753402,1093,0.0
21110700,1753408,2000,9.76
21110703,1753411,1051,86.36
21110708,1753416,1004,0.1
21110715,1753423,1051,83.63
21110725,1753433,2000,12.02
21110727,1753435,1093,0.0
21110734,1753442,1004,0.1
21110739,1753447,1093,0.0
21110750,1753458,1051,85.53
21110752,1753460,2000,13.75
21110754,1753462,1004,0.0
21110776,1753484,1004,0.0
21110779,1753487,1051,84.13
21110781,1753489,1093,0.0
21110785,1753493,2000,12.15
21110794,1753502,1093,1.1
21110805,1753513,1004,0.0
21110810,1753518,1051,82.855
21110811,1753519,2000,12.98
21110814,1753522,1004,0.0
21110816,1753524,1093,0.0
21110831,1753539,2000,11.31
21110835,1753543,1051,86.6
21110841,1753549,2000,14.71
21110843,1753551,1093,0.0
21110847,1753555,1051,84.82
21110855,1753563,1004,0.2
21110867,1753575,2000,11.36
21110871,1753579,1004,0.2
21110873,1753581,1093,0.0
21110881,1753589,1051,85.41
21110894,1753602,1004,0.2
21110900,1753608,1093,0.0
21110908,1753616,1051,84.93
21110911,1753619,2000,12.29
21110916,1753624,1051,85.985
21110928,1753636,1093,0.0
21110932,1753640,2000,10.39
21110933,1753641,1004,0.2
21110943,1753651,1051,89.075
